"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2020-07-29","91.7","-0.99","5.51","Jacob deGrom",519048,594798,"null","swinging_strike",,,,,"13","null","R","L","R","NYM","BOS","S","null","null",1,1,2020,"-1.04","0.60","-0.29","0.83","null",646240,"null",1,4,"Top","null","null",,,"425784",,"null",4.0808255367429105,-133.3865850322897,-7.355340748507189,-13.307623524790548,28.242750191851226,-23.697041861567403,"3.49","1.60","null","null","null","93.1","1518","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.39","null","null","null","null","null","null","null",27,"3","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","98.9","-1.06","5.59","Jacob deGrom",519048,594798,"null","ball",,,,,"1","null","R","L","R","NYM","BOS","B","null","null",0,1,2020,"-0.62","1.24","-0.79","3.47","null",646240,"null",1,4,"Top","null","null",,,"425784",,"null",2.217616075062101,-144.1418734527829,-3.3244499769607083,-9.157473372873074,32.17816957927195,-14.245409702492543,"3.39","1.58","null","null","null","100.5","2423","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.51","null","null","null","null","null","null","null",27,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.2","-1.03","5.56","Jacob deGrom",519048,594798,"null","called_strike",,,,,"3","null","R","L","R","NYM","BOS","S","null","null",0,0,2020,"-0.73","1.30","0.45","3.07","null",646240,"null",1,4,"Top","null","null",,,"425784",,"null",5.842821856651049,-144.38057833724676,-4.514207584884867,-11.597811117064186,33.0564756743306,-13.095073929862112,"3.54","1.80","null","null","null","100.5","2368","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.55","null","null","null","null","null","null","null",27,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","92.4","-0.83","5.57","Jacob deGrom",646240,594798,"double","hit_into_play_no_out",,,,,"1","Rafael Devers doubles (4) on a sharp line drive to left fielder Dominic Smith.  ","R","L","R","NYM","BOS","X",7,"line_drive",1,2,2020,"-1.12","0.27","-0.76","3.03","null","null","null",1,4,"Top","73.32","141.07",,,"425784",,"null",2.6468431126092273,-134.71781692557317,-1.34914156348119,-14.261125339908649,25.36911770574883,-28.79034349932878,"3.37","1.53","189","105.4","8","94.3","1712","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.49","0.629","0.566","1.25",1,1,1,4,26,"4","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","92.7","-1.01","5.60","Jacob deGrom",646240,594798,"null","swinging_strike",,,,,"13","null","R","L","R","NYM","BOS","S","null","null",1,1,2020,"-1.07","0.30","-0.52","1.40","null","null","null",1,4,"Top","null","null",,,"425784",,"null",3.6324095775020684,-135.0072996632568,-5.710486634979654,-13.836423830105172,26.699622437485047,-27.575009093491612,"3.37","1.53","null","null","null","94.4","1629","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.49","null","null","null","null","null","null","null",26,"3","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.0","-1.15","5.60","Jacob deGrom",646240,594798,"null","ball",,,,,"4","null","R","L","R","NYM","BOS","B","null","null",0,1,2020,"-0.57","1.37","-0.76","2.74","null","null","null",1,4,"Top","null","null",,,"425784",,"null",2.4355623590356323,-144.157263970359,-5.690244399983913,-8.493013159171117,31.51799664926944,-11.911607259441759,"3.39","1.51","null","null","null","100.5","2465","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.54","null","null","null","null","null","null","null",26,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","91.5","-1.01","5.54","Jacob deGrom",646240,594798,"null","called_strike",,,,,"4","null","R","L","R","NYM","BOS","S","null","null",0,0,2020,"-1.05","0.32","-0.39","2.45","null","null","null",1,4,"Top","null","null",,,"425784",,"null",3.9147407972467527,-133.38520126087903,-2.7320143526480267,-13.438339552153026,25.221762074462557,-27.933083566865218,"3.49","1.66","null","null","null","93.6","1505","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.37","null","null","null","null","null","null","null",26,"1","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.3","-0.99","5.58","Jacob deGrom",502110,594798,"field_out","hit_into_play",,,,,"14","J.D. Martinez grounds out, third baseman Jeff McNeil to first baseman Pete Alonso.  ","R","R","R","NYM","BOS","X",5,"ground_ball",0,2,2020,"-0.83","1.21","0.86","1.96","null","null","null",0,4,"Top","109.35","171.59",,,"425784",,"null",7.100643193624475,-144.36876826182854,-7.3928671311948815,-13.229933754892091,33.334594242662675,-13.720660248560801,"3.49","1.60","null","null","null","100.5","2454","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.54","null","null","0.00","null",0,0,"null",25,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","98.4","-1.10","5.60","Jacob deGrom",502110,594798,"null","foul",,,,,"14","null","R","R","R","NYM","BOS","S","null","null",0,1,2020,"-0.66","1.19","0.85","2.07","null","null","null",0,4,"Top","null","null",,,"425784",,"null",6.905569796148351,-143.16152080379686,-7.0009333440116785,-10.617443373081196,30.428310282686773,-14.41652946906793,"3.49","1.60","287","87.5","38","99.9","2381","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.57","null","null","null","null","null","null","null",25,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","97.4","-1.07","5.55","Jacob deGrom",502110,594798,"null","called_strike",,,,,"14","null","R","R","R","NYM","BOS","S","null","null",0,0,2020,"-0.59","1.29","0.97","1.60","null","null","null",0,4,"Top","null","null",,,"425784",,"null",6.939396482269027,-141.5165431447595,-8.190175543952126,-9.48934740943868,31.14659753737702,-13.122403405716584,"3.61","1.57","null","null","null","98.8","2380","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.41","null","null","null","null","null","null","null",25,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","98.6","-0.91","5.48","Jacob deGrom",502110,594798,"caught_stealing_2b","ball",,,,,"12","Andrew Benintendi caught stealing 2nd base, catcher Rene Rivera to second baseman Robinson Cano.  ","R","R","R","NYM","BOS","B",2,"null",0,1,2020,"-0.68","1.42","1.24","2.80","null","null",643217,2,3,"Top","null","null",,,"425784",,"null",7.533585442948776,-143.3756863563961,-5.211787052579609,-11.04592595789569,31.601246550892128,-11.562279798355368,"3.65","1.84","null","null","null","100.1","2463","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.43","null","null","0.00",0,0,0,"null",20,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.5","-1.07","5.52","Jacob deGrom",502110,594798,"null","foul",,,,,"2","null","R","R","R","NYM","BOS","S","null","null",0,0,2020,"-0.62","1.25","0.26","3.06","null","null",643217,2,3,"Top","null","null",,,"425784",,"null",5.1968992249193935,-144.8028651811516,-4.35886806317068,-9.928809189462898,33.60348443410106,-13.75324736170963,"3.49","1.60","265","81.0","30","100.8","2302","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.52","null","null","null","null","null","null","null",20,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","91.2","-1.04","5.47","Jacob deGrom",643217,594798,"walk","ball",,,,,"14","Andrew Benintendi walks.  ","R","L","R","NYM","BOS","B","null","null",3,2,2020,"-1.16","0.10","0.15","1.17","null","null","null",2,3,"Top","null","null",,,"425784",,"null",5.564766023253391,-132.73202145188745,-5.249730650929654,-14.903057569875887,27.063158169674946,-30.085230518549494,"3.47","1.67","null","null","null","92.7","1513","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.41","null","null","0.70",1,0,0,"null",19,"7","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","91.3","-0.99","5.51","Jacob deGrom",643217,594798,"null","foul",,,,,"7","null","R","L","R","NYM","BOS","S","null","null",3,2,2020,"-1.32","-0.03","-0.54","1.50","null","null","null",2,3,"Top","null","null",,,"425784",,"null",4.045685767011204,-132.91299048713316,-4.228975904653437,-16.518859872361087,26.98245601442716,-31.860185880600643,"3.29","1.49","1","60.0","-53","93.0","1817","7.2",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.35","null","null","null","null","null","null","null",19,"6","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","92.1","-0.97","5.50","Jacob deGrom",643217,594798,"null","ball",,,,,"14","null","R","L","R","NYM","BOS","B","null","null",2,2,2020,"-1.07","-0.08","0.57","1.49","null","null","null",2,3,"Top","null","null",,,"425784",,"null",6.331521852286662,-133.98857401795794,-4.275456599808177,-14.282538471605172,26.582139408172576,-32.49368907651634,"3.40","1.62","null","null","null","93.8","1671","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.38","null","null","null","null","null","null","null",19,"5","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","91.7","-1.06","5.52","Jacob deGrom",643217,594798,"null","called_strike",,,,,"1","null","R","L","R","NYM","BOS","S","null","null",2,1,2020,"-1.16","0.03","-0.31","2.97","null","null","null",2,3,"Top","null","null",,,"425784",,"null",4.49057558944147,-133.5984392878929,-0.7165999553022062,-14.920179752534345,25.64344821589003,-31.91843494625174,"3.47","1.72","null","null","null","93.3","1822","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.59","null","null","null","null","null","null","null",19,"4","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","92.9","-0.97","5.53","Jacob deGrom",643217,594798,"null","swinging_strike",,,,,"8","null","R","L","R","NYM","BOS","S","null","null",2,0,2020,"-1.14","0.10","-0.08","1.39","null","null","null",2,3,"Top","null","null",,,"425784",,"null",4.869544572348853,-135.2311702979524,-5.121468332938767,-15.11119608549507,28.283833841568082,-30.081749587814056,"3.29","1.49","null","null","null","94.4","1587","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.43","null","null","null","null","null","null","null",19,"3","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","91.2","-1.11","5.51","Jacob deGrom",643217,594798,"null","ball",,,,,"13","null","R","L","R","NYM","BOS","B","null","null",1,0,2020,"-1.04","0.11","-1.35","2.11","null","null","null",2,3,"Top","null","null",,,"425784",,"null",1.6372443209680374,-132.92891696468527,-2.9793978108768084,-12.678682910671611,26.045586201853258,-30.48361844974614,"3.41","1.60","null","null","null","93.1","1648","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.37","null","null","null","null","null","null","null",19,"2","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-07-29","99.4","-1.17","5.52","Jacob deGrom",643217,594798,"null","ball",,,,,"1","null","R","L","R","NYM","BOS","B","null","null",0,0,2020,"-0.40","1.40","-0.52","3.41","null","null","null",2,3,"Top","null","null",,,"425784",,"null",2.731026986884647,-144.7779081612058,-3.7761055709064317,-6.213392218075955,30.537411307141436,-11.78569175088132,"3.35","1.63","null","null","null","101.1","2434","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.54","null","null","null","null","null","null","null",19,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","91.4","-1.10","5.50","Jacob deGrom",624407,594798,"strikeout","swinging_strike",,,,,"7","Tzu-Wei Lin strikes out swinging.  ","R","L","R","NYM","BOS","S",2,"null",1,2,2020,"-1.29","0.06","-0.81","2.04","null","null","null",1,3,"Top","null","null",,,"425784",,"null",3.5866462965032615,-133.1486874326915,-3.087072067024022,-16.184992197341547,26.36542289526094,-31.0052983714744,"3.29","1.49","null","null","null","93.2","1915","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.36","null","null","0.00",1,0,0,"null",18,"4","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","91.6","-1.05","5.54","Jacob deGrom",624407,594798,"null","ball",,,,,"13","null","R","L","R","NYM","BOS","B","null","null",0,2,2020,"-1.27","0.07","-0.85","0.76","null","null","null",1,3,"Top","null","null",,,"425784",,"null",3.289353571379459,-133.26771538780466,-6.443145851673394,-15.876889969830142,27.282188571025554,-30.262488863793383,"3.11","1.49","null","null","null","92.7","1850","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.64","null","null","null","null","null","null","null",18,"3","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","98.4","-1.16","5.54","Jacob deGrom",624407,594798,"null","foul",,,,,"2","null","R","L","R","NYM","BOS","S","null","null",0,1,2020,"-0.46","1.55","0.13","2.98","null","null","null",1,3,"Top","null","null",,,"425784",,"null",4.637770458734421,-143.23975042789863,-5.1647116135971896,-7.396446659724279,31.54124586081641,-9.82188436239769,"3.29","1.49","204","73.8","36","99.9","2577","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.51","null","null","null","null","null","null","null",18,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","92.3","-1.09","5.57","Jacob deGrom",624407,594798,"null","called_strike",,,,,"2","null","R","L","R","NYM","BOS","S","null","null",0,0,2020,"-0.93","0.21","-0.12","2.74","null","null","null",1,3,"Top","null","null",,,"425784",,"null",4.551173596897678,-134.54346386912226,-1.9510201172816382,-12.227253395656025,24.189907961305863,-29.45486706363514,"3.22","1.49","null","null","null","94.3","1521","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.53","null","null","null","null","null","null","null",18,"1","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","91.1","-1.02","5.59","Jacob deGrom",598265,594798,"strikeout","swinging_strike",,,,,"14","Jackie Bradley Jr.  strikes out swinging.  ","R","L","R","NYM","BOS","S",2,"null",0,2,2020,"-1.08","0.05","0.24","1.21","null","null","null",0,3,"Top","null","null",,,"425784",,"null",5.568767254524465,-132.72477143834857,-5.390767863728588,-13.868201392326522,24.17877572157195,-30.713888061581503,"3.30","1.50","null","null","null","93.1","1665","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.43","null","null","0.00",1,0,0,"null",17,"4","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","91.0","-1.00","5.56","Jacob deGrom",598265,594798,"null","foul",,,,,"11","null","R","L","R","NYM","BOS","S","null","null",0,2,2020,"-1.25","0.35","-1.01","2.47","null","null","null",0,3,"Top","null","null",,,"425784",,"null",2.711124068810208,-132.5548987177895,-2.690375842702128,-15.352935978243272,25.812366310739517,-27.696411628075747,"3.30","1.50","null","null","null","92.9","1679","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.35","null","null","null","null","null","null","null",17,"3","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"CH","2020-07-29","92.8","-1.18","5.52","Jacob deGrom",598265,594798,"null","foul",,,,,"6","null","R","L","R","NYM","BOS","S","null","null",0,1,2020,"-1.04","0.46","0.36","2.07","null","null","null",0,3,"Top","null","null",,,"425784",,"null",6.303409796941998,-134.9919018959025,-4.117814723432301,-14.131305934976979,28.340736720363655,-25.90535808345596,"3.30","1.50","4","86.3","-40","94.3","1636","7.1",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.42","null","null","null","null","null","null","null",17,"2","Changeup",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-07-29","98.8","-0.99","5.64","Jacob deGrom",598265,594798,"null","foul",,,,,"2","null","R","L","R","NYM","BOS","S","null","null",0,0,2020,"-0.43","1.39","0.09","2.99","null","null","null",0,3,"Top","null","null",,,"425784",,"null",4.019212588252276,-143.89517731483673,-5.168041802362557,-6.853039615292421,29.405108642982352,-11.793988909546103,"3.30","1.50","220","83.5","19","100.7","2373","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.48","null","null","null","null","null","null","null",17,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Infield shift","Standard"
"FF","2020-07-29","100.0","-1.07","5.53","Jacob deGrom",606299,594798,"strikeout","swinging_strike",,,,,"12","Jose Peraza strikes out swinging.  ","R","R","R","NYM","BOS","S",2,"null",0,2,2020,"-0.31","1.41","1.03","2.79","null","null","null",2,2,"Top","null","null",,,"425784",,"null",6.572850137402216,-145.51659347836892,-5.582412901675007,-5.868475965428056,33.66527299725343,-10.98117725443986,"3.37","1.53","null","null","null","101.2","2461","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.58","null","null","0.00",1,0,0,"null",13,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-07-29","94.3","-1.22","5.60","Jacob deGrom",606299,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","BOS","S","null","null",0,1,2020,"0.25","0.54","0.84","0.93","null","null","null",2,2,"Top","null","null",,,"425784",,"null",4.868654498596068,-137.26656408460397,-7.761373381175211,2.1823830524097727,28.090019303471053,-23.89983870974324,"3.37","1.53","null","null","null","95.8","2606","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.53","null","null","null","null","null","null","null",13,"2","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-07-29","94.7","-1.19","5.55","Jacob deGrom",606299,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","BOS","S","null","null",0,0,2020,"0.35","0.52","1.63","2.00","null","null","null",2,2,"Top","null","null",,,"425784",,"null",6.6685633727076015,-137.959367802914,-4.8888357436397545,3.2520057670965774,26.12302353917958,-24.666738424749266,"3.37","1.53","null","null","null","96.5","2532","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.57","null","null","null","null","null","null","null",13,"1","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-07-29","93.9","-1.20","5.60","Jacob deGrom",657077,594798,"field_out","hit_into_play",,,,,"4","Alex Verdugo grounds out, second baseman Robinson Cano to first baseman Pete Alonso.  ","R","L","R","NYM","BOS","X",4,"ground_ball",1,1,2020,"0.35","0.38","-0.28","2.41","null","null","null",1,2,"Top","141.67","164.80",,,"425784",,"null",1.6392567612918116,-136.84604215604412,-3.453825741743106,4.101250640495829,28.55679427774849,-26.87865320937883,"3.37","1.53","4","66.4","-39","95.1","2566","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.73","0.129","0.116","0.00",1,0,0,2,12,"3","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.2","-1.19","5.52","Jacob deGrom",657077,594798,"null","swinging_strike",,,,,"2","null","R","L","R","NYM","BOS","S","null","null",1,0,2020,"-0.48","1.45","-0.24","3.29","null","null","null",1,2,"Top","null","null",,,"425784",,"null",3.7511060511657037,-144.32143838759433,-4.125071420902919,-7.579436859333559,35.29477391919583,-11.126616739210972,"3.37","1.53","null","null","null","100.2","2392","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.53","null","null","null","null","null","null","null",12,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2020-07-29","92.7","-1.03","5.55","Jacob deGrom",657077,594798,"null","ball",,,,,"11","null","R","L","R","NYM","BOS","B","null","null",0,0,2020,"-1.03","0.38","-0.94","3.27","null","null","null",1,2,"Top","null","null",,,"425784",,"null",2.520895009157828,-134.98810748503817,-0.8717992078181797,-13.166810759386118,29.945535031872378,-27.51812505139149,"3.62","1.74","null","null","null","93.8","1508","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.57","null","null","null","null","null","null","null",12,"1","Changeup",1,0,0,1,0,1,0,1,"Standard","Standard"
"SL","2020-07-29","95.4","-1.15","5.65","Jacob deGrom",543877,594798,"field_out","hit_into_play",,,,,"6","Christian Vazquez grounds out softly to first baseman Pete Alonso.  ","R","R","R","NYM","BOS","X",3,"ground_ball",2,1,2020,"0.39","0.45","0.73","2.27","null","null","null",0,2,"Top","138.63","190.32",,,"425784",,"null",4.116386602470401,-138.90610080295295,-4.332646150268648,4.181825600896493,28.72565110742679,-25.6234913099722,"3.29","1.49","15","57.5","-10","96.6","2617","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.73","0.114","0.103","0.00",1,0,0,1,11,"4","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.8","-1.12","5.51","Jacob deGrom",543877,594798,"null","ball",,,,,"12","null","R","R","R","NYM","BOS","B","null","null",1,1,2020,"-0.34","1.44","1.22","2.78","null","null","null",0,2,"Top","null","null",,,"425784",,"null",7.311229972028334,-145.14379624998654,-5.568988405459843,-6.4384217765970355,32.68850345859626,-10.709510551820731,"3.26","1.60","null","null","null","101.0","2404","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.62","null","null","null","null","null","null","null",11,"3","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.8","-1.15","5.53","Jacob deGrom",543877,594798,"null","ball",,,,,"12","null","R","R","R","NYM","BOS","B","null","null",0,1,2020,"-0.41","1.41","1.25","2.94","null","null","null",0,2,"Top","null","null",,,"425784",,"null",7.676323610856574,-145.15113469485638,-5.095330895144024,-7.616379636804479,32.80559273264648,-11.268341221001448,"3.27","1.57","null","null","null","101.0","2423","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.58","null","null","null","null","null","null","null",11,"2","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.3","-1.15","5.58","Jacob deGrom",543877,594798,"null","swinging_strike",,,,,"14","null","R","R","R","NYM","BOS","S","null","null",0,0,2020,"-0.30","1.44","1.42","2.36","null","null","null",0,2,"Top","null","null",,,"425784",,"null",7.840177707853762,-144.41572273495782,-6.871202289348902,-6.029424245238323,32.42058833378222,-10.622348508537637,"3.29","1.49","null","null","null","100.7","2406","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.48","null","null","null","null","null","null","null",11,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"FF","2020-07-29","99.6","-1.17","5.54","Jacob deGrom",519048,594798,"field_out","hit_into_play",,,,,"4","Mitch Moreland flies out to left fielder Dominic Smith.  ","R","L","R","NYM","BOS","X",7,"fly_ball",2,0,2020,"-0.66","1.31","-0.67","2.60","null",502110,"null",2,1,"Top","59.37","107.65",,,"425784",,"null",2.956944436615593,-144.90590711815605,-5.807604855762894,-10.040467449263925,34.58360890448311,-12.543202668890645,"3.49","1.60","269","91.0","57","100.4","2446","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.71","0.007","0.008","0.00",1,0,0,3,4,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","99.5","-1.20","5.56","Jacob deGrom",519048,594798,"null","ball",,,,,"13","null","R","L","R","NYM","BOS","B","null","null",1,0,2020,"-0.71","1.32","-1.01","1.71","null",502110,"null",2,1,"Top","null","null",,,"425784",,"null",2.2134824387906202,-144.70435051291253,-8.314497358292648,-10.450837480117965,33.97134712342317,-11.914992211372846,"3.41","1.66","null","null","null","100.2","2481","6.7",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.80","null","null","null","null","null","null","null",4,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-29","94.1","-1.19","5.56","Jacob deGrom",519048,594798,"null","ball",,,,,"14","null","R","L","R","NYM","BOS","B","null","null",0,0,2020,"0.21","0.33","0.96","1.42","null",502110,"null",2,1,"Top","null","null",,,"425784",,"null",5.172851745734289,-136.95337076660257,-5.871979991326156,1.5389105812044048,28.4003725282547,-26.988471277533957,"3.54","1.69","null","null","null","95.4","2480","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.63","null","null","null","null","null","null","null",4,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","99.8","-1.05","5.51","Jacob deGrom",646240,594798,"field_out","hit_into_play",,,,,"6","Rafael Devers lines out to center fielder Brandon Nimmo.  ","R","L","R","NYM","BOS","X",8,"line_drive",0,0,2020,"-0.50","1.28","0.69","2.29","null",502110,"null",1,1,"Top","110.59","72.24",,,"425784",,"null",6.034896712743355,-145.19355677478788,-6.61043322532937,-8.311177560365373,29.76981689023372,-12.659844412108656,"3.37","1.53","304","85.8","24","101.4","2464","6.9",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.58","0.221","0.216","0.00",1,0,0,3,3,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2020-07-29","93.7","-1.00","5.54","Jacob deGrom",502110,594798,"double","hit_into_play_no_out",,,,,"6","J.D. Martinez doubles (3) on a line drive to center fielder Brandon Nimmo.  ","R","R","R","NYM","BOS","X",8,"line_drive",0,2,2020,"0.05","0.38","0.80","2.25","null","null","null",1,1,"Top","182.96","50.89",,,"425784",,"null",4.583766793006914,-136.62964040906272,-3.7487260901679123,-0.22828423420528413,24.999221426903173,-26.791824633255686,"3.49","1.60","375","96.8","24","95.5","2588","6.8",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.67","0.450","0.625","1.25",1,1,1,5,2,"4","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2020-07-29","101.1","-1.06","5.49","Jacob deGrom",502110,594798,"null","foul",,,,,"9","null","R","R","R","NYM","BOS","S","null","null",0,2,2020,"-0.61","1.27","0.49","2.11","null","null","null",1,1,"Top","null","null",,,"425784",,"null",5.846767005101933,-147.05629975711224,-7.233766081479055,-10.227483789860939,35.00748113376826,-12.246464648523853,"3.49","1.60","281","91.4","50","102.4","2379","7.0",631239,594798,"425784","624413","429664","643446","665926","642086","607043","624424","53.50","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
